mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2025-08-14 05:45:00,2025-08-14 06:45:00,1.25,2.3,2.72,5
2025-08-15 06:00:00,2025-08-15 07:30:00,1.75,2.1,2.7142857142857144,6
2025-08-16 06:45:00,2025-08-16 08:30:00,2.0,2.7,2.8625,6
2025-08-17 06:45:00,2025-08-17 10:45:00,4.25,2.5,2.735294117647059,6
2025-08-17 21:45:00,2025-08-17 22:30:00,1.0,2.8,2.85,21
2025-08-18 07:45:00,2025-08-18 11:15:00,3.75,2.3,2.666666666666666,7
2025-08-18 22:45:00,2025-08-19 00:00:00,1.5,2.7,2.8166666666666664,22
2026-07-13 12:00:00,2026-07-13 14:15:00,2.5,2.7,2.86,12
2026-07-14 02:15:00,2026-07-14 04:00:00,2.0,2.6,2.7625,2
2026-07-14 13:00:00,2026-07-14 15:45:00,3.0,2.3,2.6583333333333337,13
2026-07-15 02:15:00,2026-07-15 05:45:00,3.75,2.2,2.5200000000000005,2
2026-07-15 14:00:00,2026-07-15 17:30:00,3.75,2.4,2.726666666666666,14
2026-07-16 02:00:00,2026-07-16 12:45:00,11.0,2.0,2.7,2
2026-07-16 16:30:00,2026-07-16 17:15:00,1.0,2.6,2.75,16
2026-07-17 03:30:00,2026-07-17 07:30:00,4.25,2.2,2.5470588235294116,3
2026-07-18 04:45:00,2026-07-18 07:30:00,3.0,2.5,2.775,4
2026-07-28 01:45:00,2026-07-28 03:00:00,1.5,2.6,2.783333333333333,1
2026-07-28 13:15:00,2026-07-28 14:30:00,1.5,2.5,2.7166666666666663,13
2026-07-29 02:15:00,2026-07-29 03:45:00,1.75,2.6,2.7714285714285714,2
2026-07-29 14:00:00,2026-07-29 14:45:00,1.0,2.5,2.675,14
2026-07-30 02:30:00,2026-07-30 04:00:00,1.75,2.4,2.714285714285714,2
2026-07-31 03:30:00,2026-07-31 04:45:00,1.5,2.5,2.7499999999999996,3
2026-08-01 04:15:00,2026-08-01 05:15:00,1.25,2.6,2.7399999999999998,4
2026-08-02 04:30:00,2026-08-02 06:00:00,1.75,2.4,2.714285714285714,4
2026-08-03 04:30:00,2026-08-03 07:15:00,3.0,2.5,2.7583333333333333,4
2026-08-04 04:15:00,2026-08-04 08:45:00,4.75,2.3,2.663157894736842,4
2026-08-04 18:30:00,2026-08-04 19:15:00,1.0,2.7,2.875,18
2026-08-05 05:00:00,2026-08-05 09:15:00,4.5,2.3,2.6999999999999997,5
2026-08-05 19:15:00,2026-08-05 20:15:00,1.25,2.6,2.7800000000000002,19
2026-08-06 05:30:00,2026-08-06 09:45:00,4.5,2.4,2.7055555555555553,5
2026-08-06 20:15:00,2026-08-06 21:45:00,1.75,2.6,2.8,20
2026-08-07 06:45:00,2026-08-07 10:00:00,3.5,2.4,2.621428571428571,6
2026-08-07 21:45:00,2026-08-07 22:30:00,1.0,2.7,2.825,21
2026-08-08 08:15:00,2026-08-08 11:45:00,3.75,2.5,2.7333333333333334,8
2026-08-08 21:30:00,2026-08-09 01:30:00,4.25,1.8,2.5058823529411764,21
2026-08-09 08:15:00,2026-08-09 13:30:00,5.5,1.8,2.2181818181818183,8
2026-08-09 22:30:00,2026-08-10 02:45:00,4.5,1.8,2.3277777777777775,22
2026-08-10 09:15:00,2026-08-10 14:30:00,5.5,1.8,2.186363636363636,9
2026-08-10 23:30:00,2026-08-11 03:45:00,4.5,1.9,2.3499999999999996,23
2026-08-11 10:45:00,2026-08-11 15:30:00,5.0,1.9,2.265,10
2026-08-12 00:30:00,2026-08-12 04:30:00,4.25,1.8,2.2705882352941176,0
2026-08-12 12:15:00,2026-08-12 16:15:00,4.25,2.2,2.51764705882353,12
2026-08-13 01:30:00,2026-08-13 05:15:00,4.0,1.9,2.3875,1
2026-08-13 14:00:00,2026-08-13 16:15:00,2.5,2.6,2.8599999999999994,14
2026-08-14 02:15:00,2026-08-14 06:15:00,4.25,1.8,2.3882352941176466,2
2026-08-14 14:45:00,2026-08-14 17:15:00,2.75,2.6,2.7818181818181817,14
2026-08-15 02:45:00,2026-08-15 07:00:00,4.5,1.9,2.2555555555555555,2
2026-08-15 15:30:00,2026-08-15 18:00:00,2.75,2.6,2.772727272727273,15
2026-08-16 03:30:00,2026-08-16 07:30:00,4.25,1.9,2.4,3
2026-08-17 04:00:00,2026-08-17 08:15:00,4.5,2.2,2.588888888888889,4
2026-08-18 06:00:00,2026-08-18 07:00:00,1.25,2.7,2.84,6
2026-08-26 12:00:00,2026-08-26 13:45:00,2.0,2.9,2.9,12
2026-08-27 01:00:00,2026-08-27 03:45:00,3.0,1.7,2.4749999999999996,1
2026-08-27 11:30:00,2026-08-27 12:45:00,1.5,2.6,2.733333333333333,11
